"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Wayne Causey","- - -","970","3411","768","33","334","271","12","10.6 %","8.5 %",".093",".275",".258",".338",".351",".311","93","1.0","","16.3","1002091"
"Albie Pearson","Angels","689","2666","618","24","374","167","61","13.8 %","5.7 %",".091",".286",".275",".379",".366",".343","114","5.0","","16.3","1010108"
"Ted Sizemore","- - -","1014","4191","978","16","426","328","39","8.5 %","6.0 %",".058",".278",".264",".329",".322",".301","86","22.0","","16.3","1012027"
"Del Unser","- - -","1269","4904","1150","67","522","381","58","7.8 %","11.0 %",".095",".281",".260",".318",".355",".304","90","22.0","","16.1","1013286"
"Don Kessinger","- - -","1786","7643","1739","12","824","471","95","8.0 %","8.9 %",".060",".279",".254",".315",".314",".287","71","-29.0","","16.1","1006877"
"Max Alvis","- - -","1013","3984","895","111","421","373","43","6.6 %","16.6 %",".143",".272",".247",".302",".390",".306","96","-28.0","","16.0","1000201"
"Jim Davenport","Giants","1132","3574","819","53","374","339","15","8.3 %","13.6 %",".107",".289",".259",".321",".366",".307","93","2.0","","15.9","1003017"
"Lee Maye","- - -","1196","4140","1042","90","502","401","52","6.5 %","10.5 %",".137",".287",".272",".321",".410",".325","107","-22.0","","15.7","1008294"
"Jay Johnstone","- - -","1023","3446","834","64","385","325","41","7.5 %","12.1 %",".125",".289",".267",".323",".392",".321","100","27.0","","15.6","1006463"
"Aurelio Rodriguez","- - -","1326","5191","1151","91","465","468","33","4.9 %","13.6 %",".114",".260",".238",".277",".351",".283","75","65.0","","15.6","1011100"
"Buddy Bell","Indians","715","2945","719","47","327","260","22","7.2 %","7.7 %",".103",".278",".269",".324",".372",".314","97","43.0","","15.6","1000799"
"Deron Johnson","- - -","1758","6615","1445","245","706","923","11","8.8 %","19.9 %",".176",".271",".243",".310",".420",".325","101","-63.0","","15.5","1006444"
"Jerry Lumpe","- - -","958","3864","940","33","441","324","13","7.7 %","7.2 %",".091",".283",".269",".325",".360",".308","88","17.0","","15.5","1007832"
"Danny Cater","- - -","1288","4785","1229","66","491","519","26","5.3 %","8.5 %",".100",".290",".276",".316",".377",".309","98","13.0","","15.3","1002079"
"Mike Andrews","- - -","893","3685","803","66","441","316","18","12.4 %","10.6 %",".111",".275",".258",".353",".369",".331","105","-53.0","","15.1","1000258"
"Ellie Rodriguez","- - -","757","2622","533","16","220","203","17","12.7 %","11.1 %",".063",".273",".245",".356",".308",".311","97","12.0","","15.0","1011104"
"Don Baylor","- - -","668","2679","629","72","331","297","170","8.3 %","11.0 %",".148",".276",".267",".344",".415",".353","128","-7.0","","14.9","1000700"
"Gary Matthews","Giants","594","2479","624","64","318","296","53","11.1 %","12.6 %",".156",".309",".287",".367",".443",".369","125","-6.0","","14.8","1008255"
"Glenn Beckert","- - -","1320","5572","1473","22","685","360","49","4.7 %","4.4 %",".062",".292",".283",".318",".345",".302","83","-28.0","","14.8","1000743"
"Don Demeter","- - -","860","3033","750","130","377","455","15","5.0 %","16.6 %",".196",".284",".268",".311",".464",".338","111","-15.0","","14.7","1003193"
"Rennie Stennett","Pirates","749","3104","813","30","344","278","38","3.7 %","7.7 %",".093",".292",".277",".305",".371",".305","89","34.0","","14.6","1012484"
"Jim Gilliam","Dodgers","767","2933","645","21","362","206","59","12.3 %","5.7 %",".083",".269",".259",".353",".341",".319","104","-11.0","","14.5","1004724"
"Joe Adcock","- - -","693","2460","573","130","255","394","9","10.4 %","17.1 %",".218",".270",".263",".339",".481",".358","126","-11.0","","14.5","1000067"
"Andy Etchebarren","- - -","849","2797","584","49","233","293","10","8.3 %","18.2 %",".110",".273",".234",".305",".344",".292","88","18.0","","14.5","1003845"
"Larry Hisle","- - -","831","3243","762","89","409","394","95","9.3 %","21.2 %",".156",".319",".266",".339",".422",".346","115","-18.0","","14.4","1005858"
"Bernie Allen","- - -","1139","3823","815","73","357","351","13","9.7 %","11.1 %",".118",".254",".239",".314",".357",".301","89","1.0","","14.3","1000132"
"Adolfo Phillips","- - -","649","2173","463","59","270","173","82","11.6 %","22.3 %",".163",".302",".247",".343",".410",".335","108","14.0","","14.1","1010280"
"Jackie Brandt","- - -","796","2797","644","73","343","310","25","8.7 %","14.1 %",".147",".277",".257",".322",".404",".322","102","14.0","","14.0","1001349"
"Tommy Helms","- - -","1388","5255","1326","33","409","472","33","4.3 %","5.6 %",".073",".279",".269",".301",".343",".286","77","9.0","","14.0","1005616"
"Joe Azcue","- - -","895","3062","709","50","200","301","5","6.7 %","11.0 %",".094",".270",".253",".305",".347",".289","82","16.0","","13.9","1000391"
"Bob Gibson","Cardinals","530","1433","266","24","127","142","13","4.4 %","27.8 %",".097",".278",".209",".247",".305",".250","51","0.0","","13.8","1004662"
"Bill Buckner","Dodgers","773","3081","837","38","347","277","93","3.9 %","4.4 %",".091",".292",".289",".319",".380",".319","101","35.0","","13.8","1001625"
"Cesar Geronimo","- - -","851","2423","578","24","294","226","53","8.4 %","19.2 %",".109",".327",".267",".333",".376",".321","99","48.0","","13.8","1004639"
"Tito Fuentes","- - -","1332","5355","1295","40","522","385","76","4.8 %","9.2 %",".078",".284",".264",".303",".342",".293","81","-19.0","","13.7","1004385"
"Ed Kirkpatrick","- - -","1224","3831","790","84","396","411","31","11.3 %","12.9 %",".128",".254",".238",".327",".366",".310","95","10.0","","13.6","1006969"
"Joe Ferguson","- - -","481","1844","367","59","214","220","12","14.6 %","16.4 %",".163",".257",".238",".349",".401",".342","115","7.0","","13.6","1003990"
"Bob Robertson","Pirates","747","2510","535","106","265","339","7","11.6 %","19.8 %",".193",".268",".245",".334",".439",".347","117","5.0","","13.6","1011024"
"Jim Landis","- - -","811","2891","593","61","348","278","63","11.5 %","16.4 %",".129",".271",".239",".334",".368",".321","100","8.0","","13.5","1007296"
"George Brett","Royals","462","1929","544","20","229","204","42","6.0 %","6.6 %",".122",".319",".306",".347",".428",".350","119","7.0","","13.4","1001400"
"Bill Madlock","- - -","421","1747","525","32","226","207","38","8.4 %","6.2 %",".141",".344",".337",".398",".478",".392","137","-32.0","","13.2","1007957"
"Ollie Brown","- - -","1149","3937","947","101","399","441","29","7.9 %","15.3 %",".130",".293",".265",".325",".395",".323","102","0.0","","13.2","1001551"
"Julian Javier","- - -","1503","5691","1362","74","667","485","116","5.1 %","13.0 %",".097",".287",".258",".298",".356",".293","80","-18.0","","13.2","1006371"
"Carlos May","- - -","1089","4497","1080","88","524","519","85","10.9 %","12.0 %",".121",".298",".275",".359",".396",".343","113","-51.0","","13.2","1008291"
"Dave Kingman","- - -","662","2456","507","150","312","391","51","8.1 %","28.9 %",".254",".260",".229",".296",".482",".349","117","-8.0","","13.1","1006939"
"Chris Chambliss","- - -","818","3372","884","58","361","363","10","6.2 %","11.9 %",".123",".308",".283",".328",".406",".332","109","15.0","","13.0","1002119"
"Cookie Rojas","- - -","1751","6705","1621","54","706","583","73","5.8 %","7.0 %",".074",".276",".263",".307",".337",".291","83","-53.0","","13.0","1011152"
"Mickey Rivers","- - -","590","2445","650","13","315","189","169","5.4 %","9.0 %",".094",".314",".289",".329",".383",".336","116","-3.0","","12.9","1011005"
"Earl Williams","- - -","789","3057","672","125","322","419","0","9.2 %","16.9 %",".180",".261",".248",".321",".428",".339","108","-46.0","","12.9","1013995"
"Larry Brown","- - -","1114","3871","803","47","331","254","22","8.2 %","10.7 %",".080",".251",".233",".300",".313",".279","76","11.0","","12.9","1001536"
"Hal McRae","- - -","776","2842","735","59","307","367","50","8.1 %","9.8 %",".150",".303",".290",".352",".440",".356","124","-16.0","","12.9","1008687"
"Dwight Evans","Red Sox","536","1947","442","51","230","226","18","9.7 %","15.1 %",".168",".283",".258",".334",".426",".344","110","59.0","","12.8","1003865"
"Dave May","- - -","1078","3608","823","87","407","369","55","8.4 %","12.4 %",".127",".269",".253",".320",".380",".316","97","14.0","","12.7","1008292"
"Jose Cruz","- - -","682","2268","512","39","249","238","63","11.7 %","12.0 %",".127",".283",".261",".347",".388",".336","110","15.0","","12.7","1002841"
"Tommy McCraw","- - -","1458","4396","972","75","484","404","143","7.6 %","12.4 %",".116",".267",".246",".309",".362",".303","94","28.0","","12.6","1008428"
"Ray Fosse","- - -","791","2877","671","55","265","290","15","6.7 %","11.4 %",".110",".271",".255",".307",".365",".302","89","0.0","","12.5","1004243"
"Dave Parker","Pirates","411","1552","442","46","201","234","31","5.2 %","16.0 %",".184",".340",".304",".344",".488",".374","133","13.0","","12.5","1010000"
"Gates Brown","Tigers","1047","2545","582","84","330","322","30","9.5 %","10.8 %",".163",".259",".257",".330",".420",".339","112","11.0","","12.4","1001518"
"Bill Skowron","- - -","861","3075","742","97","303","385","2","5.7 %","15.9 %",".154",".284",".261",".310",".416",".318","102","23.0","","12.3","1012043"
"Ken Harrelson","- - -","900","3364","703","131","374","421","53","11.4 %","17.2 %",".175",".254",".239",".325",".414",".333","110","-20.0","","12.3","1005389"
"Bob Johnson","- - -","798","2342","598","43","242","221","22","5.8 %","11.4 %",".109",".298",".277",".321",".385",".316","98","9.0","","12.3","1006429"
"Fred Lynn","Red Sox","289","1222","352","33","184","180","24","9.5 %","13.3 %",".199",".355",".327",".389",".525",".407","151","7.0","","12.2","1007872"
"Alex Johnson","- - -","1319","4948","1331","78","550","525","113","4.9 %","12.7 %",".104",".317",".288",".326",".392",".323","103","-31.0","","12.2","1006418"
"Frank Malzone","- - -","794","3081","762","68","322","355","2","6.0 %","7.4 %",".117",".269",".268",".311",".385",".309","86","17.0","","11.9","1008048"
"Mike Jorgensen","- - -","762","2468","518","65","267","258","44","13.7 %","13.7 %",".140",".268",".249",".357",".389",".341","108","18.0","","11.8","1006622"
"Ed Kranepool","Mets","1589","5421","1286","103","494","538","14","7.6 %","9.8 %",".114",".273",".261",".317",".375",".309","95","-13.0","","11.7","1007140"
"Dick Howser","- - -","789","2937","617","16","398","165","105","12.5 %","6.3 %",".069",".262",".248",".346",".318",".312","92","-26.0","","11.6","1006110"
"Jim King","- - -","838","2544","520","89","290","292","20","11.6 %","12.3 %",".171",".236",".235",".329",".407",".329","107","9.0","","11.3","1006932"
"Bill Bruton","Tigers","558","2226","525","46","315","218","64","9.3 %","11.5 %",".131",".285",".266",".336",".396",".331","100","13.0","","11.3","1001600"
"Lenny Green","- - -","806","2633","611","38","355","194","48","11.2 %","7.7 %",".114",".278",".267",".354",".381",".333","102","-6.0","","11.2","1005005"
"Bobby Richardson","Yankees","942","4217","1047","31","488","295","59","4.3 %","4.1 %",".074",".271",".266",".298",".340",".286","80","5.0","","11.2","1010903"
"Lee Thomas","- - -","1027","3730","847","106","405","428","25","8.9 %","10.6 %",".142",".261",".255",".327",".397",".323","99","-5.0","","11.2","1012986"
"Pat Kelly","- - -","956","3766","868","42","461","262","193","11.5 %","14.5 %",".101",".305",".265",".353",".366",".335","108","-25.0","","11.2","1006810"
"Ron Swoboda","- - -","928","2924","624","73","285","344","20","10.2 %","22.1 %",".137",".294",".242",".324",".379",".319","103","1.0","","11.1","1012796"
"Dick Stuart","- - -","805","3159","755","162","356","534","1","6.6 %","21.8 %",".218",".285",".260",".310",".478",".344","112","-36.0","","11.1","1012639"
"Tony Kubek","Yankees","548","2251","535","32","256","173","12","5.0 %","11.0 %",".102",".275",".255",".293",".357",".289","80","32.0","","11.1","1007188"
"Dave Winfield","Padres","477","1856","446","51","221","232","58","10.0 %","14.8 %",".148",".297",".272",".345",".420",".350","121","5.0","","11.1","1014127"
"Mike Shannon","Cardinals","882","3056","710","68","313","367","19","7.3 %","17.2 %",".132",".291",".255",".311",".387",".312","97","-20.0","","11.1","1011797"
"Dal Maxvill","- - -","1382","3898","748","6","302","252","7","9.5 %","13.8 %",".042",".254",".217",".293",".259",".254","58","64.0","","11.0","1008285"
"Sandy Alomar","- - -","1372","5032","1140","12","534","270","223","5.8 %","9.2 %",".042",".269",".245",".289",".287",".271","72","33.0","","11.0","1000176"
"Willie Montanez","- - -","939","3845","983","82","402","495","19","7.5 %","12.1 %",".132",".302",".282",".336",".414",".335","104","-35.0","","11.0","1009062"
"Russ Snyder","- - -","1167","3418","829","35","402","272","45","7.5 %","11.1 %",".089",".295",".269",".324",".358",".308","95","4.0","","11.0","1012256"
"Smoky Burgess","- - -","605","1487","384","38","109","218","3","9.1 %","5.8 %",".141",".284",".289",".355",".430",".340","112","4.0","","10.9","1001665"
"Eric Soderholm","Twins","402","1527","345","36","184","161","14","9.9 %","14.1 %",".132",".281",".257",".336",".389",".333","107","26.0","","10.8","1012260"
"Dick Schofield","- - -","941","2951","584","17","302","175","9","10.9 %","14.5 %",".069",".266",".228",".318",".296",".282","78","20.0","","10.7","1011601"
"Steve Yeager","Dodgers","429","1546","327","41","153","155","8","8.6 %","19.1 %",".134",".274",".239",".314",".373",".313","96","20.0","","10.7","1014332"
"Roger Repoz","- - -","831","2471","480","82","257","260","26","11.3 %","20.2 %",".166",".251",".224",".314",".390",".314","103","8.0","","10.7","1010841"
"Ed Bailey","- - -","510","1642","346","61","160","226","4","12.9 %","13.8 %",".168",".253",".248",".348",".416",".333","109","-7.0","","10.7","1000421"
"Elliott Maddox","- - -","636","2016","453","9","247","140","52","12.5 %","11.9 %",".070",".301",".265",".363",".335",".326","107","19.0","","10.7","1007947"
"Bake McBride","Cardinals","376","1450","407","14","199","121","66","6.8 %","10.1 %",".094",".340",".311",".367",".406",".358","120","12.0","","10.6","1008340"
"Darrell Porter","Brewers","532","2009","391","54","224","226","19","13.0 %","17.5 %",".146",".256",".229",".334",".375",".324","103","-6.0","","10.5","1010450"
"Tito Francona","- - -","1128","3667","861","71","380","383","20","9.1 %","11.9 %",".121",".285",".264",".334",".385",".322","100","-18.0","","10.5","1004293"
"Frank Duffy","- - -","711","2435","525","22","206","205","40","5.9 %","11.6 %",".079",".261",".236",".283",".315",".276","70","53.0","","10.4","1003532"
"Larry Bowa","Phillies","1031","4403","1055","4","480","236","172","4.4 %","6.9 %",".056",".276",".257",".291",".314",".281","69","9.0","","10.3","1001243"
"Mike Hargrove","Rangers","423","1741","446","22","219","186","6","12.9 %","9.9 %",".104",".327",".302",".396",".407",".368","134","-4.0","","10.2","1005361"
"Ellie Hendricks","- - -","673","2122","406","60","200","224","1","10.7 %","14.8 %",".139",".230",".219",".305",".357",".299","88","8.0","","10.2","1005641"
"Felix Mantilla","- - -","612","2086","507","72","239","257","14","9.5 %","11.6 %",".162",".282",".274",".349",".437",".351","115","-40.0","","10.1","1008081"
"Jack Hiatt","- - -","483","1387","287","22","110","154","0","16.1 %","21.3 %",".111",".319",".251",".374",".363",".339","114","-2.0","","10.1","1005762"
"Ed Herrmann","- - -","819","2797","597","79","238","300","5","8.6 %","12.0 %",".131",".246",".239",".311",".371",".306","89","-17.0","","10.1","1005732"
"Greg Gross","Astros","425","1778","458","0","202","105","18","11.6 %","6.7 %",".061",".321",".298",".379",".358",".339","113","16.0","","10.1","1005086"
"John Milner","Mets","609","2302","487","82","272","281","14","12.0 %","13.6 %",".172",".250",".243",".336",".415",".342","115","-13.0","","10.1","1008965"
"Buck Rodgers","Angels","932","3353","704","31","259","288","17","7.0 %","12.2 %",".080",".256",".232",".288",".312",".264","69","20.0","","10.0","1011098"
"Dave Duncan","- - -","921","3190","617","109","274","341","5","7.9 %","21.2 %",".144",".240",".214",".279",".357",".289","84","-26.0","","9.9","1003552"
"Jim Kaat","- - -","606","1171","205","15","103","96","4","4.9 %","26.7 %",".087",".252",".191",".233",".277",".234","42","0.0","","9.9","1006660"
"Jeff Burroughs","Senators","700","2908","645","108","332","412","7","11.5 %","18.0 %",".173",".278",".255",".341",".428",".347","120","-45.0","","9.8","1001731"
"Tony Horton","- - -","636","2401","597","76","251","297","12","5.8 %","13.3 %",".162",".282",".268",".313",".430",".332","108","4.0","","9.8","1006037"
"Lou Johnson","- - -","642","2176","515","48","238","231","47","4.8 %","13.8 %",".134",".284",".260",".313",".394",".316","106","6.0","","9.7","1006484"
"Claude Osteen","- - -","512","1205","206","8","89","76","2","3.3 %","23.5 %",".062",".247",".190",".219",".252",".215","37","0.0","","9.6","1009878"
"Joe Cunningham","- - -","516","1829","408","19","240","178","5","14.8 %","9.3 %",".103",".294",".272",".390",".374",".350","115","3.0","","9.5","1002881"
"Jerry Kenney","- - -","465","1594","325","7","165","103","59","11.5 %","8.7 %",".062",".258",".237",".326",".299",".293","86","41.0","","9.5","1006840"
"Ron Blomberg","Yankees","399","1324","355","47","168","202","7","9.7 %","8.8 %",".184",".301",".302",".370",".486",".383","149","-7.0","","9.5","1001081"
"Gene Oliver","- - -","718","2286","504","87","254","292","21","9.1 %","16.6 %",".182",".262",".247",".319",".429",".330","107","-36.0","","9.4","1009777"
"Mike Lum","- - -","1089","3271","732","71","335","353","11","8.9 %","12.1 %",".124",".267",".251",".322",".375",".313","88","32.0","","9.4","1007831"
"Ken Griffey","Reds","388","1516","420","15","249","153","63","10.7 %","12.2 %",".112",".354",".314",".388",".426",".378","134","-20.0","","9.2","1005044"
"Lou Piniella","- - -","1022","3924","1023","57","373","479","23","5.6 %","9.7 %",".110",".299",".283",".324",".393",".319","101","-17.0","","9.2","1010356"
"George Altman","- - -","737","2579","640","76","305","305","47","7.8 %","16.5 %",".163",".304",".274",".333",".437",".339","107","-10.0","","9.2","1000189"
"Jake Gibbs","Yankees","538","1795","382","25","157","146","28","6.7 %","12.9 %",".088",".256",".233",".289",".321",".274","78","29.0","","9.2","1004660"
"Ken Boswell","- - -","853","2708","604","31","259","232","27","8.5 %","8.4 %",".090",".262",".250",".314",".340",".298","86","-3.0","","9.1","1001223"
"Jorge Orta","White Sox","614","2470","643","44","277","273","60","6.8 %","14.5 %",".130",".320",".286",".336",".415",".341","113","-44.0","","9.1","1009853"
"Mike Hegan","- - -","917","2382","495","51","273","226","28","12.6 %","19.8 %",".129",".292",".244",".341",".373",".327","105","19.0","","9.0","1005583"
"Chris Cannizzaro","- - -","730","2229","456","18","132","168","3","10.8 %","15.7 %",".074",".276",".235",".319",".309",".284","76","14.0","","8.9","1001915"
"Milt May","- - -","451","1513","369","24","135","179","1","7.8 %","8.6 %",".100",".281",".270",".326",".370",".313","95","9.0","","8.9","1008304"
"Art Shamsky","- - -","665","1913","426","68","194","233","5","9.8 %","13.3 %",".174",".260",".253",".330",".427",".336","110","-2.0","","8.9","1011786"
"Rick Miller","Red Sox","501","1423","317","15","189","129","39","11.4 %","14.6 %",".099",".298",".258",".344",".357",".322","95","53.0","","8.8","1008928"
"Roy Sievers","- - -","517","1843","414","75","198","281","3","10.1 %","13.6 %",".199",".259",".256",".336",".455",".348","116","-3.0","","8.8","1011959"
"Bill Robinson","- - -","816","2627","606","81","283","305","29","5.6 %","16.8 %",".166",".272",".249",".291",".415",".316","98","-3.0","","8.8","1011054"
"Al Smith","- - -","499","1795","430","60","220","230","16","9.2 %","13.5 %",".176",".283",".269",".341",".446",".348","114","-18.0","","8.6","1012090"
"Gary Geiger","- - -","666","2106","432","56","283","196","49","12.8 %","15.7 %",".153",".265",".241",".342",".394",".332","101","-9.0","","8.5","1004601"
"Stan Musial","Cardinals","382","1315","336","46","137","210","5","11.5 %","9.4 %",".177",".294",".294",".375",".471",".369","120","10.0","","8.5","1009405"
"Rick Burleson","Red Sox","417","1685","412","17","177","148","25","7.5 %","6.8 %",".086",".284",".274",".331",".360",".319","92","12.0","","8.4","1001696"
"Gordy Coleman","Reds","701","2318","574","92","251","353","8","7.1 %","12.9 %",".182",".276",".271",".324",".453",".339","108","-5.0","","8.4","1002422"
"George Mitterwald","- - -","764","2537","540","67","211","258","11","7.6 %","21.2 %",".125",".276",".235",".296",".360",".294","78","7.0","","8.3","1009012"
"Lou Clinton","- - -","595","2047","464","59","233","232","8","8.2 %","17.2 %",".175",".279",".250",".312",".425",".325","102","12.0","","8.2","1002358"
"Mike Hershberger","- - -","1150","3983","900","26","398","344","74","8.0 %","7.8 %",".076",".268",".252",".316",".328",".294","86","15.0","","8.1","1005740"
"Al Bumbry","Orioles","451","1593","394","19","231","121","94","8.2 %","15.8 %",".117",".319",".274",".336",".391",".340","119","5.0","","8.1","1001649"
"Johnny Grubb","Padres","509","2043","513","25","235","145","16","10.2 %","10.4 %",".111",".311",".286",".363",".397",".348","119","-45.0","","8.0","1005103"
"Jim Piersall","- - -","565","1900","470","16","197","129","33","7.2 %","10.4 %",".087",".299",".274",".326",".360",".308","90","24.0","","7.9","1010340"
"Roy McMillan","- - -","745","2716","565","26","242","199","11","7.2 %","9.8 %",".068",".250",".232",".293",".300",".270","68","24.0","","7.8","1008643"
"Frank Thomas","- - -","598","2157","523","90","224","289","5","6.3 %","13.9 %",".182",".269",".265",".315",".446",".332","105","-1.0","","7.7","1012976"
"Jose Pagan","- - -","1277","3934","900","52","372","369","43","6.1 %","12.6 %",".094",".275",".250",".299",".345",".286","78","-34.0","","7.7","1009950"
"Billy Moran","- - -","508","1988","482","27","215","182","7","6.0 %","9.8 %",".099",".285",".267",".315",".366",".304","89","0.0","","7.6","1009144"
"John Orsino","- - -","332","1135","252","40","114","123","3","8.1 %","16.8 %",".172",".267",".249",".319",".420",".326","107","-5.0","","7.6","1009851"
"Jim Sundberg","Rangers","415","1485","287","12","123","106","5","10.1 %","13.4 %",".071",".254",".223",".305",".294",".285","78","33.0","","7.6","1012724"
"Fred Whitfield","- - -","817","2465","578","108","242","356","7","5.6 %","15.1 %",".190",".258",".253",".298",".443",".322","104","-13.0","","7.6","1013898"
"Fran Healy","- - -","434","1420","317","20","135","134","29","10.4 %","16.1 %",".101",".293",".252",".331",".353",".318","97","4.0","","7.6","1005546"
"Phil Roof","- - -","830","2399","463","43","190","210","11","7.7 %","21.0 %",".104",".262",".216",".284",".320",".276","72","11.0","","7.5","1011182"
"Jerry May","- - -","556","1716","357","15","120","130","1","9.1 %","17.1 %",".084",".278",".234",".307",".318",".278","77","12.0","","7.5","1008302"
"Bob Oliver","- - -","842","3123","745","94","293","419","17","5.0 %","18.0 %",".145",".285",".256",".295",".400",".311","97","-11.0","","7.4","1009774"
"Tim Foli","- - -","796","3110","701","11","260","218","49","4.9 %","7.8 %",".056",".263",".245",".284",".301",".269","61","36.0","","7.3","1004202"
"Roger Metzger","- - -","879","3657","767","5","372","184","62","7.5 %","10.0 %",".061",".260",".233",".292",".294",".271","69","-9.0","","7.3","1008812"
"Al Ferrara","- - -","574","1573","358","51","148","198","0","9.9 %","18.2 %",".164",".292",".259",".344",".423",".346","121","-25.0","","7.2","1004003"
"Bob Boone","Phillies","518","1920","437","20","155","191","10","8.2 %","6.8 %",".091",".264",".256",".317",".346",".297","78","10.0","","7.2","1001183"
"Billy Grabarkewitz","- - -","453","1390","274","28","189","141","33","14.5 %","23.1 %",".128",".299",".236",".351",".364",".330","104","-10.0","","7.2","1004907"
"Charley Smith","- - -","753","2620","584","69","226","276","7","4.9 %","21.0 %",".133",".283",".241",".281",".374",".289","82","-4.0","","7.1","1012112"
"Dan Driessen","Reds","431","1434","355","25","182","185","42","10.5 %","11.2 %",".120",".302",".281",".356",".401",".350","117","-17.0","","7.1","1003501"
"Pete Runnels","- - -","441","1571","405","15","167","124","10","11.3 %","8.8 %",".093",".319",".298",".379",".390",".346","112","-1.0","","7.1","1011303"
"Oscar Gamble","- - -","756","2582","588","80","311","265","34","9.7 %","10.2 %",".158",".259",".256",".333",".415",".337","110","-22.0","","7.0","1004473"
"John Ellis","- - -","591","2083","507","48","198","268","1","6.8 %","12.9 %",".131",".286",".266",".319",".397",".323","103","-15.0","","6.9","1003750"
"Bill Sudakis","- - -","527","1751","362","59","177","214","9","9.8 %","17.9 %",".160",".254",".234",".311",".393",".318","101","-7.0","","6.9","1012668"
"Andre Rodgers","- - -","648","2192","484","32","199","179","19","10.1 %","17.2 %",".111",".295",".251",".330",".362",".309","90","-25.0","","6.9","1011095"
"Dick Brown","- - -","470","1512","346","43","126","160","5","5.8 %","16.9 %",".130",".274",".248",".292",".378",".291","78","17.0","","6.8","1001510"
"Nellie Fox","- - -","607","2506","586","6","248","176","3","5.9 %","2.2 %",".056",".263",".261",".314",".316",".286","77","15.0","","6.7","1004281"
"John Bateman","- - -","1017","3585","765","81","250","375","10","4.8 %","17.0 %",".121",".256",".230",".271",".350",".272","71","-31.0","","6.7","1000653"
"Bob Tillman","- - -","775","2585","540","79","189","282","1","8.8 %","19.7 %",".140",".263",".232",".300",".371",".299","83","-41.0","","6.7","1013066"
"Bill Virdon","Pirates","730","3005","719","31","339","211","16","6.3 %","8.8 %",".094",".276",".259",".305",".353",".292","81","9.0","","6.6","1013437"
"Joe Lahoud","- - -","735","2172","410","63","231","210","19","13.7 %","14.9 %",".150",".237",".222",".335",".372",".325","105","-1.0","","6.6","1007256"
"Fred Valentine","- - -","521","1637","354","36","180","137","47","9.3 %","13.7 %",".128",".268",".246",".329",".374",".323","111","-16.0","","6.5","1013328"
"Steve Carlton","- - -","383","1011","175","6","57","62","1","2.4 %","25.4 %",".051",".256",".190",".217",".242",".211","27","0.0","","6.5","1001964"
"Brian Downing","White Sox","369","1316","261","22","142","114","20","13.4 %","16.6 %",".099",".274",".237",".343",".335",".321","99","5.0","","6.5","1003451"
"Frank Bolling","Braves","755","2925","654","42","310","244","12","6.4 %","8.6 %",".094",".258",".247",".298",".341",".285","79","-3.0","","6.5","1001147"
"Dave Rader","Giants","574","2011","471","22","193","161","5","9.1 %","6.2 %",".086",".270",".262",".332",".349",".306","85","-22.0","","6.5","1010636"
"Jerry McNertney","- - -","590","1605","337","27","129","163","3","7.4 %","12.4 %",".101",".256",".237",".298",".338",".286","79","8.0","","6.5","1008669"
"George Hendrick","- - -","646","2483","596","93","301","318","26","6.2 %","13.9 %",".167",".269",".261",".306",".429",".329","107","-35.0","","6.4","1005642"
"Gene Clines","- - -","635","2023","514","2","256","129","66","6.1 %","11.7 %",".059",".316",".278",".327",".337",".307","92","11.0","","6.4","1002353"
"Willie Kirkland","- - -","755","2334","473","91","272","320","32","8.3 %","17.5 %",".171",".235",".225",".289",".397",".304","88","20.0","","6.4","1006968"
"Don Pavletich","- - -","534","1545","349","46","162","193","5","9.6 %","15.3 %",".165",".275",".254",".328",".420",".331","105","-27.0","","6.3","1010086"
"Bob Aspromonte","- - -","1302","4742","1093","59","385","451","18","7.0 %","9.5 %",".084",".270",".253",".309",".338",".289","84","-84.0","","6.3","1000341"
"Duane Josephson","- - -","470","1631","388","23","147","164","4","5.6 %","10.7 %",".100",".276",".258",".303",".358",".298","87","-9.0","","6.3","1006627"
"George Thomas","- - -","683","1864","430","46","203","202","13","7.4 %","18.3 %",".135",".293",".255",".316",".389",".315","93","8.0","","6.3","1012978"
"Cliff Johnson","Astros","323","1015","212","42","120","149","1","14.2 %","17.2 %",".208",".266",".249",".364",".456",".373","136","-28.0","","6.3","1006437"
"Bob Skinner","- - -","578","1797","437","36","234","194","19","10.6 %","15.6 %",".144",".316",".276",".357",".421",".345","112","-21.0","","6.3","1012037"
"Dave Chalk","Angels","447","1707","368","8","156","126","16","9.0 %","10.6 %",".057",".274",".248",".324",".305",".293","87","5.0","","6.2","1002114"
"Tom Seaver","Mets","371","1026","131","6","63","52","4","7.0 %","30.9 %",".047",".224",".149",".216",".195",".200","23","0.0","","6.2","1011708"
"Don Hoak","- - -","387","1470","336","23","170","133","13","10.1 %","10.6 %",".121",".277",".259",".335",".381",".319","96","-2.0","","6.2","1005866"
"Andre Thornton","- - -","332","1199","247","39","142","146","9","15.9 %","14.0 %",".192",".266",".253",".378",".445",".375","126","-11.0","","6.1","1013037"
"Eddie Kasko","- - -","595","2193","514","11","237","122","13","6.9 %","9.1 %",".065",".280",".257",".312",".322",".284","74","11.0","","6.0","1006711"
